customer_id,recency,frequency,monetary,avg_purchase_value,avg_time_on_site,avg_clicks,recency_score,frequency_score,monetary_score,rfm_score,rfm_value,cluster,segment,segment_description
10541,4,2,274.3,137.15,31.849999999999998,10.0,4,4,4,444,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10543,7,2,480.45000000000005,240.22500000000002,22.7,17.5,3,4,5,345,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10545,1,1,92.26,92.26,12.1,6.0,5,1,2,512,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10546,9,1,332.06,332.06,16.1,19.0,1,1,4,114,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10550,6,1,144.56,144.56,39.3,19.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10552,1,1,37.62,37.62,21.4,7.0,5,1,1,511,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10555,7,2,129.69,64.845,10.149999999999999,9.0,3,4,2,342,9,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10556,8,2,229.94,114.97,16.1,17.0,2,4,3,243,9,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10561,2,1,6.44,6.44,507.0,7.0,5,1,1,511,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10562,3,2,496.98,248.49,24.4,28.0,4,4,5,445,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10566,5,1,94.6,94.6,14.4,12.0,3,1,2,312,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10568,8,2,79.60000000000001,39.800000000000004,5.85,8.0,2,4,2,242,8,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10569,1,1,647.35,647.35,54.1,15.0,5,1,5,515,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10577,9,1,127.54,127.54,27.5,9.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10578,7,1,318.27,318.27,19.9,33.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10581,4,1,14.04,14.04,23.9,7.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10582,8,2,261.85,130.925,25.75,10.0,2,4,4,244,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10589,7,1,311.39,311.39,21.3,16.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10590,5,1,116.32,116.32,15.0,7.0,3,1,2,312,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10593,4,1,26.32,26.32,27.4,6.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10594,7,1,244.42,244.42,37.5,16.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10599,1,1,94.92,94.92,10.4,9.0,5,1,2,512,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10606,7,2,426.89,213.445,32.2,26.0,3,4,5,345,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10607,2,1,545.9,545.9,547.0,31.0,5,1,5,515,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10610,1,1,375.84,375.84,34.3,35.0,5,1,4,514,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10617,5,2,338.98,169.49,22.900000000000002,20.0,3,4,4,344,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10623,7,1,140.6,140.6,9.5,14.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10624,10,1,161.01,161.01,31.1,20.0,1,1,3,113,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10628,2,1,152.74,152.74,547.0,11.0,5,1,3,513,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10629,3,2,979.21,489.605,63.35,24.0,4,4,5,445,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10632,7,2,203.58,101.79,28.1,11.0,3,4,3,343,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10634,3,1,218.17,218.17,13.3,26.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10637,10,2,606.08,303.04,30.4,28.5,1,4,5,145,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10638,3,1,229.37,229.37,41.7,17.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10642,2,1,290.55,290.55,543.0,23.0,5,1,4,514,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10643,7,1,185.04,185.04,38.7,11.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10647,2,1,520.11,520.11,533.0,31.0,5,1,5,515,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10648,7,1,108.78,108.78,26.7,9.0,3,1,2,312,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10649,3,1,68.79,68.79,12.5,11.0,4,1,2,412,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10651,7,1,185.02,185.02,60.0,8.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10652,3,1,56.18,56.18,5.6,8.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10653,7,2,523.33,261.665,33.3,25.5,3,4,5,345,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10654,7,2,784.94,392.47,11.75,36.5,3,4,5,345,12,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10656,7,1,83.46,83.46,11.7,7.0,3,1,2,312,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10657,10,1,118.96,118.96,31.7,10.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10658,4,2,659.12,329.56,35.65,25.0,4,4,5,445,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10662,5,1,180.97,180.97,7.3,23.0,3,1,3,313,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10664,8,1,77.77,77.77,37.2,13.0,2,1,2,212,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10665,7,1,63.04,63.04,11.6,12.0,3,1,2,312,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10666,10,1,81.46,81.46,17.1,12.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10668,2,1,209.14,209.14,575.0,11.0,5,1,3,513,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10669,5,3,460.28999999999996,153.42999999999998,26.7,13.666666666666666,3,5,5,355,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10671,7,1,311.33,311.33,44.8,8.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10672,1,1,51.32,51.32,44.7,8.0,5,1,1,511,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10673,9,1,75.16,75.16,23.4,7.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10675,1,1,205.4,205.4,28.5,8.0,5,1,3,513,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10678,4,3,464.45000000000005,154.8166666666667,22.633333333333336,9.333333333333334,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10683,7,1,841.2,841.2,67.3,8.0,3,1,5,315,9,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10684,6,2,611.49,305.745,25.0,4.5,3,4,5,345,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10685,4,1,233.14,233.14,14.8,10.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10686,7,1,231.72,231.72,27.0,21.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10687,5,1,38.58,38.58,4.3,9.0,3,1,1,311,5,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10689,7,1,298.73,298.73,25.6,22.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10690,3,1,524.76,524.76,53.0,58.0,4,1,5,415,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10695,7,1,55.21,55.21,4.8,7.0,3,1,1,311,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10696,7,2,357.1,178.55,38.5,15.0,3,4,4,344,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10698,7,1,22.99,22.99,26.9,7.0,3,1,1,311,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10704,3,2,298.64,149.32,45.65,12.0,4,4,4,444,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10705,4,1,37.75,37.75,7.4,8.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10708,5,1,71.41,71.41,8.6,12.0,3,1,2,312,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10709,7,1,384.24,384.24,27.4,42.0,3,1,4,314,8,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10710,3,1,834.4,834.4,76.9,40.0,4,1,5,415,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10719,1,2,274.43,137.215,29.85,9.5,5,4,4,544,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10720,4,2,145.6,72.8,9.8,12.0,4,4,3,443,11,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10721,3,1,23.25,23.25,16.8,7.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10722,7,1,251.5,251.5,26.5,9.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10723,3,1,11.79,11.79,7.6,6.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10727,2,2,799.73,399.865,325.9,10.0,5,4,5,545,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10728,9,1,172.05,172.05,28.7,19.0,1,1,3,113,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10729,7,1,107.62,107.62,28.0,7.0,3,1,2,312,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10730,3,1,34.39,34.39,13.3,8.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10736,10,1,124.86,124.86,5.5,12.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10742,4,2,388.13,194.065,14.600000000000001,12.0,4,4,4,444,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10744,5,1,159.05,159.05,38.2,21.0,3,1,3,313,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10748,8,1,21.29,21.29,17.8,7.0,2,1,1,211,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10749,1,1,47.33,47.33,4.4,8.0,5,1,1,511,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10752,8,1,881.5,881.5,102.2,11.0,2,1,5,215,8,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10753,6,2,217.84,108.92,36.55,8.0,3,4,3,343,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10756,2,1,211.53,211.53,556.0,19.0,5,1,3,513,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10763,7,1,121.98,121.98,26.2,7.0,3,1,2,312,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10764,3,1,99.19,99.19,14.6,15.0,4,1,2,412,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10765,7,1,171.41,171.41,59.3,20.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10769,2,1,399.26,399.26,604.0,29.0,5,1,4,514,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10770,5,1,29.97,29.97,23.6,7.0,3,1,1,311,5,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10772,10,1,8.29,8.29,12.8,7.0,1,1,1,111,3,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10773,10,1,108.8,108.8,56.9,0.0,1,1,2,112,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10776,5,1,153.66,153.66,25.9,14.0,3,1,3,313,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10780,4,1,31.43,31.43,12.9,9.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10783,1,1,233.43,233.43,58.6,10.0,5,1,3,513,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10786,7,1,329.67,329.67,41.1,26.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10787,7,1,277.33,277.33,110.3,26.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10788,2,2,140.49,70.245,257.15,8.5,5,4,3,543,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10790,8,1,88.51,88.51,11.1,13.0,2,1,2,212,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10793,5,2,511.68,255.84,32.95,8.5,3,4,5,345,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10794,7,1,971.52,971.52,114.0,66.0,3,1,5,315,9,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10796,10,1,1376.67,1376.67,58.3,94.0,1,1,5,115,7,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10797,9,1,624.17,624.17,76.1,30.0,1,1,5,115,7,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10798,7,1,302.24,302.24,40.0,18.0,3,1,4,314,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10804,4,3,1104.53,368.1766666666667,27.099999999999998,22.0,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10805,9,1,236.82,236.82,9.9,28.0,1,1,4,114,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10806,4,1,148.34,148.34,32.6,19.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10808,3,1,112.26,112.26,4.0,12.0,4,1,2,412,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10810,4,3,337.09000000000003,112.36333333333334,17.666666666666668,9.333333333333334,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
10813,4,1,211.09,211.09,28.8,20.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10829,4,1,16.36,16.36,8.6,6.0,4,1,1,411,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10831,7,2,1509.0,754.5,26.5,48.5,3,4,5,345,12,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
10832,7,1,131.5,131.5,9.1,10.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10833,7,1,49.19,49.19,11.7,6.0,3,1,1,311,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10838,7,1,196.09,196.09,19.5,21.0,3,1,3,313,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10839,7,1,45.16,45.16,11.2,9.0,3,1,1,311,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10844,3,1,133.86,133.86,4.9,11.0,4,1,3,413,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
10846,8,1,133.94,133.94,19.8,8.0,2,1,3,213,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10855,10,1,263.07,263.07,17.0,28.0,1,1,4,114,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
10861,7,2,107.38,53.69,7.050000000000001,7.5,3,4,2,342,9,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
10865,3,1,58.04,58.04,6.3,10.0,4,1,2,412,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
